/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
60,1.201736236852694,60,1.614600047815547
61,1.204755994305538,61,1.611513078633123
62,1.207777882023453,62,1.608426153963259
63,1.21080185039805,63,1.605339289989553
64,1.213762466297569,64,1.60234152846145
65,1.216788783894603,65,1.599254796528319
66,1.219818053637133,66,1.596168102977212
67,1.222849305949991,67,1.593081475222992
68,1.225882558285969,68,1.589994904666735
69,1.228917745674587,69,1.586908391538133
70,1.231954876574298,70,1.583821936308167
71,1.234993879906134,71,1.580735539295608
72,1.238107919338721,72,1.57756006239133
73,1.241151451993753,73,1.574473771196583
74,1.244196769907905,74,1.571387539430598
75,1.247243798723507,75,1.568301367464677
76,1.250292521876666,76,1.565215255851002
77,1.253342874395464,77,1.562129204925213
78,1.256394821061988,78,1.559043215271996
79,1.259448281906438,79,1.555957287327152
80,1.262423625983274,80,1.552960658003034
81,1.265479257924059,81,1.549874867731949
82,1.268536282423486,82,1.546789140950025
83,1.271594640550307,83,1.543703478171689
84,1.274654277430107,84,1.540617880100499
85,1.277715136591168,85,1.53753234722877
86,1.280777164177428,86,1.534446880307345
87,1.283840305245836,87,1.531361479944994
88,1.286989228924541,88,1.528186807200044
89,1.290054940921242,89,1.525101528779823
90,1.293121575724026,90,1.522016319082419
91,1.296189082966786,91,1.518931178832476
92,1.299257414392058,92,1.515846108955764
93,1.302326523752942,93,1.512761110177565
94,1.305396367138548,94,1.509676183495385
95,1.308466902741051,95,1.506591329777396
96,1.311450231585802,96,1.503595999682375
97,1.314521775582926,97,1.500511309060655
98,1.31759392756874,98,1.497426694618476
99,1.320666650834092,99,1.494342157399864
100,1.323739966177872,100,1.491257698669037
101,1.326813682693461,101,1.488173319505223
102,1.329887932087877,102,1.485089021285419
103,1.332962634163613,103,1.482004805275711
104,1.336127060110466,104,1.478831108326357
105,1.339202692808563,105,1.475747046377432
106,1.342278695713128,106,1.472663071069603
107,1.345355049681404,107,1.469579183962117
108,1.348431767278667,108,1.46649538686637
109,1.351508741552665,109,1.463411681446906
110,1.354586047897755,110,1.460328069699259
111,1.35766364195279,111,1.457244553551919
112,1.360651819090016,112,1.454250818047287
113,1.363729817643708,113,1.451167514280409
114,1.366808176454819,114,1.448084312772726
115,1.369886779744082,115,1.445001215909621
116,1.372965654176157,116,1.441918226384419
117,1.376044678142716,117,1.438835346804157
118,1.379123954280213,118,1.435752580172063
119,1.382203436779365,119,1.432669929495221
120,1.385373019972979,120,1.42949760169958
121,1.388452890442566,121,1.426415179794862
122,1.391532943690596,122,1.423332884684523
123,1.394613172482657,123,1.420250720266679
124,1.397693636597373,124,1.417168690864275
125,1.400774132970585,125,1.414086800842156
126,1.403854853777083,126,1.411005055100539
127,1.406935728233378,127,1.407923458696341
128,1.407923464644498,128,1.406935726813372
129,1.411005056513733,129,1.403854852343767
130,1.414086809647167,130,1.400774131527684
131,1.417168692257452,131,1.397693569287175
132,1.420250721751009,132,1.394613171020318
133,1.42333288605737,133,1.391532942218446
134,1.426415181193213,134,1.388452888961145
135,1.429497603051848,135,1.385373017540993
136,1.432669934792134,136,1.382203435279227
137,1.435752581503187,137,1.379123952770673
138,1.438835348359585,138,1.376044676624467
139,1.441918227694539,139,1.372965615345094
140,1.445001218325055,140,1.369886778208278
141,1.44808431406165,141,1.366808174910223
142,1.451167516376298,142,1.363729816090993
143,1.454250819314872,143,1.360651712992917
144,1.457244836804152,144,1.357663640383347
145,1.460328070945708,145,1.354586046320114
146,1.463411684698082,146,1.351508739967662
147,1.466495388091217,147,1.348431735444537
148,1.469579190281581,148,1.345355048081751
149,1.472663072272721,149,1.342278694106258
150,1.475747052025801,150,1.339202691195327
151,1.478831109507652,151,1.336127058170121
152,1.48200481336152,152,1.332962632540054
153,1.485089022444453,153,1.329887930458566
154,1.488173348050925,154,1.326813681059585
155,1.491257699805298,155,1.323739911055451
156,1.494342176080815,156,1.320666649191669
