/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
180,1.577276644287991,180,1.266398562132768
181,1.580245527260937,181,1.263433346686541
182,1.583214423011925,182,1.260468244246511
183,1.586183331270608,183,1.25750325941465
184,1.589178657308445,184,1.254512464479085
185,1.592147581033133,185,1.251547813176609
186,1.595116521410943,186,1.248583298297023
187,1.598085472134534,187,1.245618924964344
188,1.601054438084723,188,1.242654698336217
189,1.604023411770938,189,1.239690623704441
190,1.60699240181686,190,1.236726706423898
191,1.609961399408183,191,1.233762951978093
192,1.612904055667477,192,1.230824507087747
193,1.615873084370443,193,1.227860978234695
194,1.618842125784407,194,1.224897625432354
195,1.621811177685764,195,1.221934454528933
196,1.6247802425358,196,1.218971471394643
197,1.627749317347945,197,1.21600868189187
198,1.630718404535981,198,1.21304609191971
199,1.633687502927023,199,1.210083707358248
200,1.636682923606227,200,1.207097414519591
201,1.639652039271433,201,1.204135597991353
202,1.642621166215358,202,1.201174006376801
203,1.645590304373867,203,1.198212645201761
204,1.648559453694669,204,1.195251519961106
205,1.651528614175144,205,1.19229063600892
206,1.654497785723956,206,1.189329998684274
207,1.657466968322315,207,1.186369613188279
208,1.660409921172864,208,1.183432439593009
209,1.663379104505775,209,1.180472430363063
210,1.666348325278565,210,1.177512670252789
211,1.669317556909296,211,1.17455319695261
212,1.672286799309736,212,1.171593984939759
213,1.675256052501719,213,1.168635066744296
214,1.678225316398819,214,1.165676421193895
215,1.681194590993164,215,1.162718076116325
216,1.684190113968477,216,1.15973828129151
217,1.687159391579553,217,1.156780679422317
218,1.690128692761768,218,1.153823370174331
219,1.6930980045092,219,1.150866373094928
220,1.696067326741165,220,1.147909677239665
221,1.699036659483423,221,1.144953298704242
222,1.702006002657072,222,1.141997229092589
223,1.704975356258895,223,1.139041481520126
224,1.707918536798539,224,1.136106567399031
225,1.71088791621899,225,1.133151312701296
226,1.7138573059451,226,1.130196380583238
227,1.716826705958395,227,1.127241779420358
228,1.719796166574949,228,1.124287506126277
229,1.722765536653714,229,1.121333567201249
230,1.725734967292265,230,1.118379960629291
231,1.728704408101238,231,1.115426691405881
232,1.731700016090513,232,1.112454407857204
233,1.734669457964658,233,1.109501955787721
234,1.737638924079615,234,1.106549841767613
235,1.740608400269344,235,1.103598068548292
236,1.743577886465648,236,1.100646635843858
237,1.746547382699065,237,1.097695545628376
