Power (J=31) X,Power (J=31) YRe,Power (J=31) YReImag,Power (J=63) X,Power (J=63) YRe,Power (J=63) YReImag,Power (J=127) X,Power (J=127) YRe,Power (J=127) YReImag,Power (J=255) X,Power (J=255) YRe,Power (J=255) YReImag,Power (J=383) X,Power (J=383) YRe,Power (J=383) YReImag,Power (J=511) X,Power (J=511) YRe,Power (J=511) YReImag,Power (J=639) X,Power (J=639) YRe,Power (J=639) YReImag,Power (J=767) X,Power (J=767) YRe,Power (J=767) YReImag,Power (J=895) X,Power (J=895) YRe,Power (J=895) YReImag,Power (J=989) X,Power (J=989) YRe,Power (J=989) YReImag
59814453.12499999,6.76707483041262e-05,2.592329402873852e-07,59814453.12499999,0.0001394183179797306,4.039193879437568e-06,59814453.12499999,0.0002697229294450686,-2.588165157933363e-06,59814453.12499999,0.0005035422803969458,-8.194663724472206e-06,59814453.12499999,0.0006638673438052407,-3.355611695960878e-05,59814453.12499999,0.0007625871066329812,0.000173275332897384,59814453.12499999,0.0006711367324159526,2.852032901526348e-05,59814453.12499999,0.00051778713393362,2.312576513523331e-05,59814453.12499999,0.0002823491155722681,1.24447275348835e-05,59814453.12499999,7.736940572609156e-05,-6.350062529226079e-06
59936523.43749999,8.69339437428413e-05,7.756521178893769e-07,59936523.43749999,4.949614804255943e-05,-1.04178350699564e-05,59936523.43749999,0.0002109519888430083,-8.015918236321838e-06,59936523.43749999,0.0005434720755615604,-6.374489912637239e-06,59936523.43749999,0.0005561263553044996,-3.789639933396821e-05,59936523.43749999,0.001132952183264101,0.0001151656415149349,59936523.43749999,0.0007043187768823641,3.411517614801735e-05,59936523.43749999,0.0008443809096963009,3.119277574167078e-05,59936523.43749999,0.0001336315960265001,-1.052500723643955e-05,59936523.43749999,8.761689817407363e-05,1.97933227304842e-06
60058593.74999999,6.933199024945796e-05,-1.088123226390753e-05,60058593.74999999,0.0001399829119901137,-6.213408949587481e-06,60058593.74999999,0.00027464728649051,-1.312512749654225e-05,60058593.74999999,0.0005041316127217132,-1.809530156100358e-05,60058593.74999999,0.0006591854230463306,-3.974352916045097e-05,60058593.74999999,0.0007547317957222009,0.0001595778167476368,60058593.74999999,0.0006725897505825204,3.773771991993185e-05,60058593.74999999,0.0005163865241126136,1.293236036157974e-05,60058593.74999999,0.0002856980644867952,-6.998594177744061e-07,60058593.74999999,7.990742338838893e-05,-6.086031852429469e-06
60180664.06249999,0.000128740815037743,3.814795213710067e-06,60180664.06249999,4.139191308639471e-05,-1.152443413588779e-05,60180664.06249999,0.0003686525555640037,1.199646847709862e-06,60180664.06249999,0.000420726273190121,-1.489811404101202e-05,60180664.06249999,0.0006459886965034448,-2.511457325826501e-05,60180664.06249999,0.0007990250078120784,0.0002056815699409937,60180664.06249999,0.0005992615074918135,2.419119025180549e-05,60180664.06249999,0.0003445781920538758,1.073672197428978e-06,60180664.06249999,0.0003688193020654088,3.892612562489637e-06,60180664.06249999,0.00012652550838346,6.360303058697539e-06
60302734.37499999,6.794668538034286e-05,-1.456871661146888e-06,60302734.37499999,0.000139645275418396,3.801964672338885e-06,60302734.37499999,0.0002704882919269957,-2.334111701449128e-06,60302734.37499999,0.0004981827714811006,-5.45536827118092e-06,60302734.37499999,0.0006571126821912336,-2.356761020063443e-05,60302734.37499999,0.0008048651228240632,0.0001921118723607845,60302734.37499999,0.0006706705345687605,3.510436133626003e-05,60302734.37499999,0.0005169757459809864,2.034378353786428e-05,60302734.37499999,0.0002836379586658389,1.251407058988911e-05,60302734.37499999,7.623745372453304e-05,8.629803748987601e-06
60424804.68749999,9.686280528921344e-05,1.093800148810522e-06,60424804.68749999,-9.708202252689234e-05,-1.742898977653895e-05,60424804.68749999,0.0002499766182494047,-5.413464771441606e-06,60424804.68749999,0.0005676895422353882,-5.878446744964029e-06,60424804.68749999,0.0005356960784111511,-3.903589323185623e-05,60424804.68749999,0.001077461345468839,0.0002396027675689786,60424804.68749999,0.0006125754640883424,2.606691406351819e-05,60424804.68749999,0.0007413748656818907,2.510741095762201e-05,60424804.68749999,2.331279539139014e-05,-1.13891139027213e-05,60424804.68749999,0.000194502890155347,5.390448734982821e-06
60546874.99999999,6.811216017895621e-05,-1.397307816699538e-05,60546874.99999999,0.0001395005817125387,-7.753117237631921e-06,60546874.99999999,0.0002708627771962998,-1.242520782369565e-05,60546874.99999999,0.0005037442863275004,-1.90637793944874e-05,60546874.99999999,0.0006562477602888472,-4.03473976337431e-05,60546874.99999999,0.0008666421191345407,0.0002370282680138127,60546874.99999999,0.0006662353926337717,2.36455298922238e-05,60546874.99999999,0.0005189462987668904,5.727389706696753e-06,60546874.99999999,0.0002839633240711543,-1.571574221825406e-07,60546874.99999999,7.806837085610488e-05,-6.270819576380252e-06
60668945.31249999,-5.756412088414194e-05,-5.803153618586097e-06,60668945.31249999,0.0002375734961232314,-3.144301125354746e-07,60668945.31249999,0.0003057084242797845,-1.434805512256365e-06,60668945.31249999,0.0006316214451112725,-1.986183716368411e-06,60668945.31249999,0.0006736371557283403,-2.835284274908847e-05,60668945.31249999,0.0008416258328833048,0.0002361492666412525,60668945.31249999,0.0006682889910078179,3.413995290586494e-05,60668945.31249999,0.000433541174839281,8.362753586691318e-06,60668945.31249999,0.0002513417192681379,-7.539853568065496e-08,60668945.31249999,9.209947773086645e-05,2.199242870497324e-06
60791015.62499999,6.779026303685787e-05,-2.347636369198385e-07,60791015.62499999,0.0001388938908109851,3.628533107531527e-06,60791015.62499999,0.0002707331222589893,-1.085549314948749e-06,60791015.62499999,0.0005025484706620899,-6.809505673512068e-06,60791015.62499999,0.0006555187724455729,-2.479341928071296e-05,60791015.62499999,0.0008723931850465127,0.0002506397543815943,60791015.62499999,0.0006621802779435654,2.805363556251105e-05,60791015.62499999,0.0005223042745274627,1.065949289292511e-05,60791015.62499999,0.0002843070872535407,1.320675456243603e-05,60791015.62499999,7.673844235497697e-05,6.316946740458875e-06
60913085.93749999,2.107778530276864e-05,-2.028461644959073e-06,60913085.93749999,0.0002978972850003344,1.475806942232708e-07,60913085.93749999,0.0003186492369477295,-2.647747375094396e-06,60913085.93749999,0.0004989440120383943,-1.108645596294343e-05,60913085.93749999,0.0006560649150446762,-2.786657654699724e-05,60913085.93749999,0.001010641844785448,0.0001752272366890251,60913085.93749999,0.0007777551896682253,2.645256653859111e-05,60913085.93749999,0.0007025800594550826,1.643401789629499e-05,60913085.93749999,0.0002231142347509765,2.037680496471497e-06,60913085.93749999,6.294352133382798e-05,2.861549606144211e-05
61035156.24999999,6.938206431021521e-05,-1.104237467640727e-05,61035156.24999999,0.0001396574098461312,-6.291749974290569e-06,61035156.24999999,0.0002704563382617444,-1.236394188055781e-05,61035156.24999999,0.0005039460872890528,-1.720278228827956e-05,61035156.24999999,0.0006551793181183508,-1.628146802019691e-05,61035156.24999999,0.0008873880962957109,0.0001984416435921852,61035156.24999999,0.0006649779004520158,2.55565803364862e-05,61035156.24999999,0.0005176372472946809,4.899931033737106e-06,61035156.24999999,0.0002859820629628242,7.001084035657776e-06,61035156.24999999,7.60314111994288e-05,-6.673206301081384e-06
61157226.56249999,0.0001672337900392164,3.671479718241021e-06,61157226.56249999,0.0002333944613426345,-1.329413382491619e-06,61157226.56249999,0.0001478639903610246,-7.802220450903118e-06,61157226.56249999,0.0004700225677419549,-1.03037692253072e-05,61157226.56249999,0.0006299774962225859,-2.410684012969279e-05,61157226.56249999,0.0009267912135644326,0.0002469048088986117,61157226.56249999,0.0006135214058687998,4.662933384192428e-05,61157226.56249999,0.0005893736826633666,8.265744469837036e-06,61157226.56249999,0.0001972474893798927,-8.197672789665436e-07,61157226.56249999,-2.201547543641761e-05,-1.306579441289865e-06
61279296.87499999,6.872836138124661e-05,1.223666589451461e-06,61279296.87499999,0.0001398221899045039,3.486213436081903e-06,61279296.87499999,0.0002709846746569326,-1.38852241558058e-06,61279296.87499999,0.0005004200884958848,3.061627536973666e-06,61279296.87499999,0.0006554141687337948,-2.63766837110831e-05,61279296.87499999,0.0009361188921192817,0.0002392277329759303,61279296.87499999,0.0006601070908086801,3.058877101072447e-05,61279296.87499999,0.0005185574459450177,2.237973129702827e-05,61279296.87499999,0.000285231199899753,1.165635498077576e-05,61279296.87499999,7.856420267006155e-05,2.814276061368102e-06
61401367.18749999,3.49826862830818e-05,-1.398286432858115e-06,61401367.18749999,0.0001284406204385958,-1.008646847649549e-05,61401367.18749999,0.0002749580303258291,-3.158086219229977e-06,61401367.18749999,0.0003693976696602857,-9.91386919102029e-06,61401367.18749999,0.0007169064916739054,-2.81075455407706e-05,61401367.18749999,0.001467466151872056,0.0005085580969831948,61401367.18749999,0.0006442052949044185,3.546669948658119e-05,61401367.18749999,0.000496927133161342,9.457799603263226e-06,61401367.18749999,7.440213591227546e-05,-1.05984454807443e-06,61401367.18749999,0.0001897629419015168,8.085381807371907e-06
61523437.49999999,6.892062350576789e-05,-1.07655897827005e-05,61523437.49999999,0.0001385332032483367,-4.063384858212874e-06,61523437.49999999,0.00027138764792969,-1.208636960488358e-05,61523437.49999999,0.0005022646814178821,-2.014343521131568e-05,61523437.49999999,0.0006574263963914709,-3.278888945212527e-05,61523437.49999999,0.0009521872394098061,0.0002119989317433434,61523437.49999999,0.0006637237734164587,2.756803888479187e-05,61523437.49999999,0.0005186891535437489,8.756400993335151e-06,61523437.49999999,0.0002838363964173072,1.347373455722136e-06,61523437.49999999,7.886922036922178e-05,-2.705308584105092e-06
61645507.81249999,-0.0002483757038969463,-7.66019624449355e-06,61645507.81249999,0.0001497424908701645,-7.850743652936777e-07,61645507.81249999,0.0004081767904674677,-3.420130695289129e-07,61645507.81249999,0.0006423883310195226,-5.88595705193239e-06,61645507.81249999,0.0005496936862347981,-3.324639982301556e-05,61645507.81249999,0.00103479297047062,0.00023750074892884,61645507.81249999,0.0006912006671980984,3.761440404988256e-05,61645507.81249999,0.0006108512052275524,1.33438565351114e-05,61645507.81249999,0.0002904080618931171,8.861138512754206e-07,61645507.81249999,2.820838661986542e-05,-3.112947148613656e-07
61767578.12499999,6.839246807034685e-05,1.061643277846952e-06,61767578.12499999,0.0001397212500075169,4.419010894596188e-06,61767578.12499999,0.0002708179278600947,-2.4508957546273e-06,61767578.12499999,0.0005038577740279268,-6.645730532547158e-06,61767578.12499999,0.0006510418620450289,-2.738277400892551e-05,61767578.12499999,0.001010703760083079,0.0001788680423015947,61767578.12499999,0.0006696621887867933,3.977082660653824e-05,61767578.12499999,0.0005179921516153005,6.50124503504477e-05,61767578.12499999,0.0002823048302235601,1.067494965566599e-05,61767578.12499999,7.747619543190312e-05,8.63504412553104e-06
61889648.43749999,0.0002730738500643388,1.358312709372705e-06,61889648.43749999,0.0002498881029714195,-5.93326436169667e-06,61889648.43749999,0.0003731326305844494,-4.008275586606194e-06,61889648.43749999,0.0005013259056421351,-7.031284713510672e-06,61889648.43749999,0.0008831555277296757,-2.194954533543235e-05,61889648.43749999,0.001582461176280819,0.0001844419204617674,61889648.43749999,0.000651144166148707,3.651504955487227e-05,61889648.43749999,0.0004618857060500014,1.122400041270858e-05,61889648.43749999,0.000249661303450348,5.675015758435534e-06,61889648.43749999,5.154787302379334e-05,5.533747903125678e-07
62011718.74999999,6.79664074064675e-05,-1.033713960059374e-05,62011718.74999999,0.0001396386038507455,-5.339632771057644e-06,62011718.74999999,0.0002723517439086858,-3.588277243440123e-05,62011718.74999999,0.0005040897215996033,-1.911513655268169e-05,62011718.74999999,0.0006591847847531333,-3.352764318913838e-05,62011718.74999999,0.00105885562207337,0.0001097888723087697,62011718.74999999,0.0006932719493133219,5.301489210319651e-05,62011718.74999999,0.0005189866748596032,1.23316598759874e-05,62011718.74999999,0.000284414863639422,1.288043585780976e-06,62011718.74999999,7.718751333328779e-05,-1.389127648523898e-05
62133789.06249999,0.0001081856593177842,6.944715280692593e-07,62133789.06249999,5.223714234110737e-05,-6.924014960812239e-06,62133789.06249999,0.0001649146315756052,-5.50045260075462e-06,62133789.06249999,0.0005176900510150197,-9.497731884684253e-06,62133789.06249999,0.0007422386011890532,-2.771725512631706e-05,62133789.06249999,0.00111897216386274,9.322928255927754e-05,62133789.06249999,0.0008030282452375306,3.95710857016591e-05,62133789.06249999,0.0004194453616678483,9.03261201541002e-06,62133789.06249999,0.0001748278426703899,7.983123660168603e-06,62133789.06249999,0.0001249370483122097,2.458352216095408e-06
62255859.37499999,6.872770340065174e-05,1.695625154656055e-06,62255859.37499999,0.0001399161300200751,3.041117112150375e-06,62255859.37499999,0.0002716789455844845,1.003634653807728e-06,62255859.37499999,0.000510462778605972,-0.0003102088133057762,62255859.37499999,0.0006562306823142625,-1.509299721296241e-05,62255859.37499999,0.001221861032037886,6.88415185147822e-06,62255859.37499999,0.0006701295149963087,4.373840940103283e-05,62255859.37499999,0.0005188442860791775,1.93860177650445e-05,62255859.37499999,0.0002837883605508388,1.275143456918527e-05,62255859.37499999,7.713757639389277e-05,3.96794769120568e-06
62377929.68749999,0.0003049731140651432,-1.62065148821599e-07,62377929.68749999,0.0001756880415373582,-4.745332168115641e-06,62377929.68749999,0.0004206920662710157,-2.07634513096352e-06,62377929.68749999,0.0005001927528049699,-1.329408174828247e-05,62377929.68749999,0.0006472789090045314,-3.176416622409378e-05,62377929.68749999,-0.7290005782938949,-0.002339207549864392,62377929.68749999,0.0008688231492684426,5.968552227032895e-06,62377929.68749999,0.0005010533706427251,1.006180618281989e-05,62377929.68749999,0.0004765036158294823,3.948267789213828e-06,62377929.68749999,1.554135595307957e-05,1.956853209818904e-06
62499999.99999999,6.85034358720919e-05,-9.583728176717078e-06,62499999.99999999,0.0001393761690977467,-6.952503245203522e-06,62499999.99999999,0.0002698522740474257,-1.317539124709864e-05,62499999.99999999,0.0005024553698886772,-1.8809885643677e-05,62499999.99999999,0.0006542699165878375,-3.563538823039174e-05,62499999.99999999,0.001220669702293889,-1.223104559251791e-05,62499999.99999999,0.0006760830846510703,2.777343522632897e-05,62499999.99999999,0.0005173945940106525,9.417177480560503e-06,62499999.99999999,0.0002838599081667955,2.701138718065938e-06,62499999.99999999,7.819358382959182e-05,-9.804704125095764e-06
62622070.31249999,7.977576489802572e-05,-1.531082818731493e-06,62622070.31249999,0.0002094543000252704,-6.345866261583917e-06,62622070.31249999,0.0002181768619745003,-3.21766881938298e-06,62622070.31249999,0.0004328926017407008,-7.265908584918679e-06,62622070.31249999,0.000603791087245045,-2.213025545849695e-05,62622070.31249999,0.001063492602685123,-9.591731639910011e-05,62622070.31249999,0.0007273405622689397,4.250154908517638e-05,62622070.31249999,0.0004909055668786283,1.304441588428836e-05,62622070.31249999,0.0003278239676389307,5.570051967859719e-06,62622070.31249999,0.0001319922379700248,4.584964571154397e-06
62744140.62499999,6.85463434445613e-05,2.562052988351496e-06,62744140.62499999,0.0001393651600079273,4.179058187788356e-06,62744140.62499999,0.0002708359281855441,-7.239289703824979e-07,62744140.62499999,0.0005026763036447212,-5.759025480337658e-06,62744140.62499999,0.0006604196586192714,-1.983062816997604e-05,62744140.62499999,0.001053816736651752,-0.0001182222162633165,62744140.62499999,0.0006766525313749088,3.936797750848697e-05,62744140.62499999,0.0005073715540035239,-0.0002111044674735599,62744140.62499999,0.0002821916184329778,1.054176591594226e-05,62744140.62499999,7.733225681269701e-05,7.797335381225274e-06
62866210.93749999,-2.981449113470044e-05,-3.508250612931999e-07,62866210.93749999,3.861263759725259e-06,-3.065627482728465e-06,62866210.93749999,0.0002832069331656208,-4.149709874818292e-06,62866210.93749999,0.0005059276777687518,-9.90416043198953e-06,62866210.93749999,0.0006857687576691667,-1.948260972226614e-05,62866210.93749999,0.003839460457456961,-8.784756950817143e-05,62866210.93749999,0.0005658159784098204,4.940360514040044e-05,62866210.93749999,0.0006205045383208387,8.986031366860955e-06,62866210.93749999,0.0002720573311878026,5.246640924753788e-06,62866210.93749999,-1.024979531793327e-05,1.664776138301855e-07
62988281.24999999,6.77796711435671e-05,-9.049856136697364e-06,62988281.24999999,0.0001393625225759201,-6.273514772964182e-06,62988281.24999999,0.0002704287418268575,-1.299366813443403e-05,62988281.24999999,0.0005045297011458678,-1.985955586289747e-05,62988281.24999999,0.000671910139787576,-6.856806554858739e-05,62988281.24999999,0.001007164659986027,-0.0001887311095879949,62988281.24999999,0.0006809990585822499,2.334056371924552e-05,62988281.24999999,0.0005174862809736033,9.209034431581053e-06,62988281.24999999,0.0002867012208355393,-2.974052790971066e-05,62988281.24999999,7.851760189436178e-05,-7.775557375789878e-06
63110351.56249999,8.402965612791845e-05,1.403076005460521e-06,63110351.56249999,0.0001509708723282897,-5.55494988286254e-06,63110351.56249999,0.0002487107270448338,-3.856250574462639e-06,63110351.56249999,0.0005024362866355609,-6.947686956276086e-06,63110351.56249999,0.0008005557170374015,-2.612290613246618e-05,63110351.56249999,0.001159041247633956,-0.000237556762854665,63110351.56249999,0.0007644614033023723,3.226408313992059e-05,63110351.56249999,0.0006164723163615716,1.214850899789468e-05,63110351.56249999,0.0003217319550393296,6.278896864415765e-07,63110351.56249999,6.557109038695579e-05,-8.328673019427351e-06
63232421.87499999,6.819397842782013e-05,2.182949004755316e-06,63232421.87499999,0.0001390158598158373,4.625049109773317e-06,63232421.87499999,0.0002707090481391104,-2.90903032422089e-06,63232421.87499999,0.0005059773692971315,1.055065014259148e-06,63232421.87499999,0.0006547056225396611,-2.253783785553778e-05,63232421.87499999,0.0009517319732795681,-0.00021912796623154,63232421.87499999,0.0006660968485345014,4.4240502401244e-05,63232421.87499999,0.0005180052740792634,1.925694549679023e-05,63232421.87499999,0.0002864345782288351,1.447323359345391e-05,63232421.87499999,7.74884830067219e-05,6.045004702058788e-06
63354492.18749999,-4.985508905931249e-05,2.815446850654937e-06,63354492.18749999,0.0001653468700704583,-6.023893786987296e-06,63354492.18749999,0.0001974995353922377,-2.146665594455798e-06,63354492.18749999,0.0003502418881368701,-4.171071846177754e-06,63354492.18749999,0.0006321207042755911,-2.442346522135823e-05,63354492.18749999,0.001115694086265413,-0.0005319673267264384,63354492.18749999,0.000510443880477606,3.856271010981234e-05,63354492.18749999,0.0004176462647783602,1.768208858034315e-05,63354492.18749999,0.0003387047169343085,2.389593752895236e-06,63354492.18749999,8.782524400663272e-05,4.440471158285623e-06
63476562.49999999,6.820482976772587e-05,-9.497126252017173e-06,63476562.49999999,0.0001390734786254465,-6.655684359911325e-06,63476562.49999999,0.0002704995765492856,-1.38499700442566e-05,63476562.49999999,0.0005015986824636494,-1.730415054121949e-05,63476562.49999999,0.0006572479950645955,-3.603908255135986e-05,63476562.49999999,0.0009350678748700196,-0.0002457362057257525,63476562.49999999,0.0006676580725004802,2.879889610483599e-05,63476562.49999999,0.0005209752849730595,9.333725764371568e-06,63476562.49999999,0.0002860973242785379,2.223546663614999e-06,63476562.49999999,7.89085734351459e-05,-7.256449405420419e-06
63598632.81249999,-3.194916262159528e-05,4.737749932215232e-06,63598632.81249999,0.000114834247229798,-3.844641494239044e-06,63598632.81249999,0.0002909978979262496,-4.012530166351611e-06,63598632.81249999,0.0006010805144350108,-1.272823375121395e-05,63598632.81249999,0.0007117309648766766,-1.956475937847926e-05,63598632.81249999,0.0008771500078938792,-0.0002438359608479716,63598632.81249999,0.0005497827254981964,6.049460842677264e-05,63598632.81249999,0.0004217778307644191,1.568621069526143e-05,63598632.81249999,0.0002550254744635548,8.763014604964675e-06,63598632.81249999,-8.661783786114466e-06,6.726439442677522e-06
63720703.12499999,6.830350948367542e-05,9.81282862219978e-07,63720703.12499999,0.00013952817278736,4.053342771183902e-06,63720703.12499999,0.0002715904530516569,-2.77728631644808e-06,63720703.12499999,0.0005041188709471083,-6.126383816227199e-06,63720703.12499999,0.0006585601293733575,-2.262271782094827e-05,63720703.12499999,0.0008876502872838841,-0.0002055193292545945,63720703.12499999,0.0006676133971859116,4.060178048279717e-05,63720703.12499999,0.0005167274876231383,4.450433859256827e-05,63720703.12499999,0.0002841693145473371,1.388712167129175e-05,63720703.12499999,7.666594337880507e-05,5.05221494407218e-06
63842773.43749999,7.716884806394824e-06,3.959746117688406e-06,63842773.43749999,0.0001073810760940814,-3.294346812661146e-06,63842773.43749999,0.0001606770581288295,7.811936334509336e-07,63842773.43749999,0.0003037224416224897,-1.736963849568491e-06,63842773.43749999,0.0006222711888348243,-1.860729887792248e-05,63842773.43749999,0.0009078682614698673,-0.0001436375173679512,63842773.43749999,0.0007393348963145236,3.712425959516151e-05,63842773.43749999,0.0005193273095348556,1.193378035493081e-05,63842773.43749999,0.0003331184422910211,6.029378596901643e-06,63842773.43749999,0.0001726246366712416,2.189688693816624e-07
63964843.74999999,6.773626438009913e-05,-1.018099314279238e-05,63964843.74999999,0.0001388203079545168,-6.214069505340465e-06,63964843.74999999,0.0002688007437135202,-1.256736669551707e-05,63964843.74999999,0.0005028581469054768,-1.715808305551384e-05,63964843.74999999,0.0006542216532887688,-2.76518133033924e-05,63964843.74999999,0.0008716270728864999,-0.0002537424497488779,63964843.74999999,0.0006684923571952062,7.065918016126824e-05,63964843.74999999,0.000520640645729443,1.094055116038755e-05,63964843.74999999,0.0002845212350867985,2.819315051997587e-06,63964843.74999999,7.918855024011049e-05,-9.753050344222768e-06
64086914.06249999,7.386574930475014e-05,2.424422339702772e-06,64086914.06249999,0.000356324923774655,-1.356848025967281e-05,64086914.06249999,0.0002987141961142378,-5.104723211522892e-06,64086914.06249999,0.0006896930384256539,-1.986568609505793e-05,64086914.06249999,0.000694910658012417,-2.931355760805781e-05,64086914.06249999,0.0009463241709358027,-0.0002375161516825615,64086914.06249999,0.0005400195625554773,4.440810348599978e-05,64086914.06249999,0.0004623027286370119,1.147921557814622e-05,64086914.06249999,0.0003889625129018325,-3.955307029970619e-06,64086914.06249999,9.123102661254701e-05,2.42161231478034e-06
64208984.37499999,6.856817746524728e-05,1.504133829070743e-06,64208984.37499999,0.0001399238445622177,4.830229921842824e-06,64208984.37499999,0.0002702692156495018,3.407080579257675e-07,64208984.37499999,0.0005047575072050146,-2.729355868788545e-05,64208984.37499999,0.0006534471365676161,-1.937040007381479e-05,64208984.37499999,0.0008653377132022394,-0.0002400799324035512,64208984.37499999,0.0006729570014590881,3.774747585533964e-05,64208984.37499999,0.0005156841320597043,1.978000046908051e-05,64208984.37499999,0.0002861683561884238,1.71575353986251e-05,64208984.37499999,7.718746636378181e-05,6.379867506113502e-06
64331054.68749999,0.0003750891718088237,-1.768672107665769e-05,64331054.68749999,0.0001759310962277902,-5.974126146096541e-06,64331054.68749999,0.0001763966318272099,1.780829971008395e-06,64331054.68749999,0.000634863783910586,-1.372644528855424e-05,64331054.68749999,0.0005653665375987794,-1.203035190701422e-05,64331054.68749999,0.000780416562405926,-0.0002261222794510403,64331054.68749999,0.0005535319173409572,1.433840891689172e-05,64331054.68749999,0.0004652392145018772,1.228682291520572e-05,64331054.68749999,0.0002831243912419728,4.785994845593582e-06,64331054.68749999,1.511349199627552e-05,6.597290906270675e-06
64453124.99999999,6.817234677748646e-05,-1.016873829445544e-05,64453124.99999999,0.0001389385059176918,-6.735841326563027e-06,64453124.99999999,0.0002702039120268858,-1.270805307697779e-05,64453124.99999999,0.0005020433809691096,-1.76174567246063e-05,64453124.99999999,0.000654873301726149,-3.186609293124517e-05,64453124.99999999,0.0008046672908939415,-0.0001969810707937579,64453124.99999999,0.0006683707206012286,2.510884895115616e-05,64453124.99999999,0.000519100129532764,1.032881354461432e-05,64453124.99999999,0.0002843745068230504,1.054887895808601e-06,64453124.99999999,7.698979047740701e-05,-6.509743311581436e-06
64575195.31249999,5.519278217138846e-05,9.810802908403903e-06,64575195.31249999,8.184659679401956e-05,-2.213099781131741e-06,64575195.31249999,0.0004804768430832354,-1.446289074465634e-05,64575195.31249999,0.000489597387975854,-7.225978586272679e-06,64575195.31249999,0.000666448517999954,-2.269954681044879e-05,64575195.31249999,0.0006453847093707869,-0.0001946597341589564,64575195.31249999,0.0007444269035841186,3.47435330039393e-05,64575195.31249999,0.0002402951230248706,2.712511911077997e-05,64575195.31249999,0.0001397895650563084,1.304996792204653e-05,64575195.31249999,4.412442477012714e-05,4.125467220966755e-06
64697265.62499999,6.839808151843778e-05,1.698976464833277e-06,64697265.62499999,0.0001399361805117848,5.326929508843018e-06,64697265.62499999,0.000270851562470859,-1.088474856978205e-06,64697265.62499999,0.00050310438894536,-6.95061288961015e-06,64697265.62499999,0.000654913653484326,-2.136213331807898e-05,64697265.62499999,0.0007552988264800214,-0.000166679468944876,64697265.62499999,0.0006719676458836099,1.990435770593498e-05,64697265.62499999,0.0005226699985263045,2.567049769327591e-05,64697265.62499999,0.0002837163893701606,1.504190749049884e-05,64697265.62499999,7.845136489668749e-05,1.206536414214088e-06
64819335.93749999,-3.306302688745535e-05,9.296705638135563e-06,64819335.93749999,0.0002666936733087055,-1.210928732850529e-05,64819335.93749999,0.0003645104213218954,-8.403596824722463e-06,64819335.93749999,0.0002095428160280266,9.361320574305536e-06,64819335.93749999,0.0005487845903422943,-1.631363643991796e-05,64819335.93749999,0.0008095361469243216,-0.000105907105694904,64819335.93749999,0.0006577105963536711,3.44053219995678e-05,64819335.93749999,0.0003576972354867586,2.194347509981843e-05,64819335.93749999,0.0003351385945881696,-3.995774500373487e-07,64819335.93749999,0.0001139656499444522,2.748315799201054e-07
64941406.24999999,6.759324110241707e-05,-9.306922055513541e-06,64941406.24999999,0.000139394241593633,-8.157509598477596e-06,64941406.24999999,0.0002701945626054467,-1.300170206135951e-05,64941406.24999999,0.0005042987706604815,-1.852562681695262e-05,64941406.24999999,0.0006510431572727462,-1.907590849498249e-05,64941406.24999999,0.0007637833668027498,-0.0001783702724137703,64941406.24999999,0.0006705673593162645,2.902167876407715e-05,64941406.24999999,0.0005199434572084354,5.226031793859279e-06,64941406.24999999,0.0002843887196430743,1.070499783064104e-05,64941406.24999999,7.817245923980582e-05,-7.836998094034102e-06
65063476.56249999,8.638626516983219e-05,-1.504283333541224e-06,65063476.56249999,0.0001709478865730172,-4.105174573090769e-06,65063476.56249999,0.0003694943875353805,-9.351274709026132e-06,65063476.56249999,0.0003200107102897845,3.947250430560246e-06,65063476.56249999,0.0005342973691601179,-1.333709545146817e-05,65063476.56249999,0.0008895765747449725,-0.0001804557870477829,65063476.56249999,0.0006578454973065086,3.965528838669369e-05,65063476.56249999,0.0005620952032378024,9.486565789982946e-06,65063476.56249999,0.0003523594083751839,5.684069612489901e-07,65063476.56249999,-1.386249300090335e-05,1.795711999516387e-05
65185546.87499999,6.850968917358504e-05,2.198800113076896e-06,65185546.87499999,0.0001391428018271339,3.996081820482655e-06,65185546.87499999,0.00027008295118487,-2.087295388349989e-06,65185546.87499999,0.0004999321424103978,-1.115235333092346e-05,65185546.87499999,0.0006531861541446978,-1.872847164729018e-05,65185546.87499999,0.000762197055695421,-0.0001743195199719475,65185546.87499999,0.000670905205855661,3.747929959329104e-05,65185546.87499999,0.0005191128728554141,2.346632092333143e-05,65185546.87499999,0.0002843650035470487,1.678231216046569e-05,65185546.87499999,7.7920786176843e-05,5.665240927911716e-06
65307617.18749999,-6.329425346927536e-05,1.045850540533387e-05,65307617.18749999,0.0002050587560369873,-1.725510608507639e-05,65307617.18749999,0.0002011163533297634,1.640294255607713e-06,65307617.18749999,0.0003672992071172214,2.743125476873474e-06,65307617.18749999,0.0005435966942641098,-1.506936794110663e-05,65307617.18749999,0.0008595909904823325,-0.0002280677343674961,65307617.18749999,0.0007035815490148776,3.197865690233179e-05,65307617.18749999,0.0006629895577958878,7.938419522916695e-07,65307617.18749999,0.0001365764648273064,1.749338556068892e-05,65307617.18749999,-3.365902057347754e-05,1.22088083818221e-05
