/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
177,1.271969719359231,177,1.565974802931936
178,1.268984699358038,178,1.568972190745603
179,1.266000035793824,179,1.571969632518446
180,1.263015742397827,180,1.574967127885771
181,1.260031833260387,181,1.577964676614688
182,1.257048323045193,182,1.580962278357731
183,1.254065226781409,183,1.583959932863391
184,1.251000881724837,184,1.587041399562795
185,1.248018951051398,185,1.590039139922401
186,1.245037495223611,186,1.593036932270229
187,1.242056530580129,187,1.596034776383847
188,1.239076073799227,188,1.599032671960222
189,1.23609614168005,189,1.602030618825126
190,1.23311675132928,190,1.60502861668848
191,1.230137919939905,191,1.60802666535352
192,1.227238664768316,192,1.610941153101531
193,1.224260616808479,193,1.613939320892936
194,1.221283170209194,194,1.616937538721856
195,1.218306343009474,195,1.61993580641455
196,1.215330153319314,196,1.622934123715948
197,1.212354619097351,197,1.625932490496945
198,1.209379758321693,198,1.628930906512416
199,1.206405588771171,199,1.631929371608135
200,1.203356468618441,200,1.63501135297353
201,1.200384184723977,201,1.638009897953772
202,1.197412649847669,202,1.641008491504453
203,1.194441880381048,203,1.644007133487699
204,1.191471892508408,204,1.647005823684403
205,1.18850270200727,205,1.650004561998421
206,1.185534324422895,206,1.653003348218392
207,1.18256677487301,207,1.656002182221394
208,1.179672000671581,208,1.65891773613089
209,1.176705671233791,209,1.661916682413047
210,1.173740211322673,210,1.664915675936799
211,1.170775634818117,211,1.667915372646364
212,1.167811955192623,212,1.670915528919008
213,1.164849185336374,213,1.673915741478198
214,1.161887337733216,214,1.676916010104564
215,1.158926424289566,215,1.679916334664616
216,1.155898387033989,216,1.682993813340147
217,1.152939858217754,217,1.685993117108638
218,1.149982295145786,218,1.688992467113648
219,1.147025707354255,219,1.691991863267152
220,1.144070103925659,220,1.694991305402179
221,1.141115493342042,221,1.697990793467781
222,1.13816188366191,222,1.700990327301898
223,1.135209282379637,223,1.703989906825499
224,1.132321950072613,224,1.706921744437169
225,1.129370919033567,225,1.709922619042332
226,1.126420918870292,226,1.71292288397367
227,1.123471955323793,227,1.71592293753025
228,1.120524033734737,228,1.718923095432528
229,1.117577158924397,229,1.721923563095051
230,1.114631335371731,230,1.724924074941883
231,1.111686567093227,231,1.727924631131852
232,1.108682254328881,232,1.730988160346319
233,1.105740047906394,233,1.733988190943142
234,1.10279890283459,234,1.736988266107601
235,1.099858821611538,235,1.739988385781863
236,1.096919806480201,236,1.74298854983363
237,1.093981859329072,237,1.745990796012181
238,1.091044981843485,238,1.748993577218217
239,1.088109175409586,239,1.751996108413901
240,1.085231629722504,240,1.75493567593373
241,1.082297560331928,241,1.757937042899655
242,1.07936456914307,242,1.760938141449405
243,1.076432656728807,243,1.763938968438197
244,1.073501823524456,244,1.76693952066787
245,1.070572069745112,245,1.769939795052276
